Date,Open,High,Low,Close,Turnover
31/01/2014,4180.68,4189.05,4098.71,4165.72,4409767404
03/02/2014,4159.99,4184.95,4104.66,4107.75,3362221249
04/02/2014,4091.7,4132.29,4080.6,4117.45,3376862803
05/02/2014,4110.78,4136.61,4098.69,4117.79,3167256900
06/02/2014,4135.17,4200.58,4122.75,4188.1,4794792409
07/02/2014,4198.67,4228.9,4171.68,4228.18,3677225341
10/02/2014,4248.03,4251.38,4229.07,4237.13,2900566360
11/02/2014,4252.89,4283.32,4247.37,4283.32,3905926377
12/02/2014,4295.61,4324.32,4288.01,4305.5,3577395087
13/02/2014,4291.74,4316.29,4275.24,4312.8,3760144126
14/02/2014,4319.6,4340.38,4304.99,4340.14,3215929892
17/02/2014,4346.29,4352.54,4330,4335.17,1805687147
18/02/2014,4342.41,4342.41,4304.66,4330.71,2856002530
19/02/2014,4321.18,4352.72,4312.8,4341.1,2944715187
20/02/2014,4294.16,4356.65,4290.47,4355.49,3749505080
21/02/2014,4370.17,4383.15,4353.15,4381.06,3957056112
24/02/2014,4373.57,4419.13,4373.57,4419.13,2793115274
25/02/2014,4405.93,4416.16,4383.24,4414.55,3083241865
26/02/2014,4414.11,4420.94,4381.19,4396.91,3366983784
27/02/2014,4399.67,4408.23,4354.95,4396.39,3876388038
28/02/2014,4402.98,4413.65,4367.96,4408.08,3530294984
03/03/2014,4338.39,4346.95,4288.44,4290.87,-
04/03/2014,4339.53,4399.81,4337.35,4395.9,3948132861
05/03/2014,4384.41,4402.12,4377.65,4391.25,3444556047
06/03/2014,4408.55,4431.16,4402.16,4417.04,3822005232
07/03/2014,4416.43,4432.5,4364.2,4366.42,3970296603
10/03/2014,4363.02,4417.8,4346.83,4370.84,3380377190
11/03/2014,4384.69,4386.73,4343.95,4349.72,2834259751
12/03/2014,4322.77,4327.85,4273.38,4306.26,3544334605
13/03/2014,4315.37,4319.64,4250.51,4250.51,3180313531
14/03/2014,4220.48,4236.58,4183,4216.37,5094121287
17/03/2014,4215.42,4277.06,4211.62,4271.96,2870906930
18/03/2014,4264.42,4341.84,4250.47,4313.26,3645440685
19/03/2014,4313.43,4329.48,4295.06,4308.06,2998949536
20/03/2014,4275.26,4328.18,4261.42,4327.91,3941241302
21/03/2014,4331.3,4353.39,4323.27,4335.28,6538433496
24/03/2014,4322.34,4332.17,4266.98,4276.34,3253535764
25/03/2014,4288.88,4351.61,4288.88,4344.12,3299320835
26/03/2014,4357.45,4398.48,4353.86,4385.15,3196081483
27/03/2014,4373.73,4390.17,4359.29,4379.06,2948042003
28/03/2014,4392.95,4411.38,4388.16,4411.26,2736186629
31/03/2014,4426.84,4430.9,4390.77,4391.5,2743312710
01/04/2014,4409.34,4440.04,4401.29,4426.72,3173952697
02/04/2014,4428.79,4438.63,4421.5,4430.86,2598431753
03/04/2014,4431.11,4469.84,4417.35,4449.33,3010936233
04/04/2014,4459.39,4496.54,4447,4484.55,3442192943
07/04/2014,4453,4464.04,4432.29,4436.08,3690137164
08/04/2014,4444.02,4448.43,4384.66,4424.83,4367439760
09/04/2014,4431.96,4454.74,4426.39,4442.68,2899535334
10/04/2014,4457.78,4466.19,4408.61,4413.49,3411183828
11/04/2014,4378.95,4384.03,4333.87,4365.86,3988120064
14/04/2014,4345.82,4384.56,4319.28,4384.56,3597853063
15/04/2014,4380.87,4404.04,4344.03,4345.35,3455778272
16/04/2014,4389.75,4405.66,4375.05,4405.66,3272746681
17/04/2014,4413.36,4432.64,4392.06,4431.81,3610916940
22/04/2014,4450.85,4488.05,4443.9,4484.21,3176120068
23/04/2014,4480.17,4480.62,4449.01,4451.08,3035779606
24/04/2014,4478.27,4499.32,4440.63,4479.54,4329024421
25/04/2014,4464.93,4473.48,4431.38,4443.63,3027036362
28/04/2014,4466.16,4477.62,4444.46,4460.53,2681231530
29/04/2014,4475.11,4504.14,4449.94,4497.68,3704421699
30/04/2014,4484.76,4491.29,4470.75,4487.39,4490556302
02/05/2014,4473.57,4485.1,4447.44,4458.17,3624422681
05/05/2014,4452.89,4467.37,4400.91,4462.69,2439225990
06/05/2014,4475.48,4477.86,4420.71,4428.07,2971482182
07/05/2014,4414.39,4453.22,4402.78,4446.44,3906163743
08/05/2014,4457.02,4507.24,4440.86,4507.24,3967709733
09/05/2014,4492.54,4496.67,4465.77,4477.28,3647557792
12/05/2014,4466.13,4495.72,4463.05,4493.65,3067240684
13/05/2014,4504.22,4511.35,4492.46,4505.02,3627472270
14/05/2014,4506.56,4506.56,4489.41,4501.04,2879475599
15/05/2014,4498.66,4512.62,4438.49,4444.93,4301880284
16/05/2014,4446.2,4456.31,4418.59,4456.28,4559846121
19/05/2014,4447.42,4476.41,4418.05,4469.76,3288017915
20/05/2014,4459.72,4473.1,4445.73,4452.35,2675457860
21/05/2014,4436.59,4473.28,4424.69,4469.03,3023153985
22/05/2014,4474.21,4481.98,4451.78,4478.21,2685286966
23/05/2014,4480.22,4495.76,4468.89,4493.15,2338783991
26/05/2014,4503.6,4526.93,4496.43,4526.93,1544144660
27/05/2014,4515.83,4536.48,4511.46,4529.75,2590589854
28/05/2014,4527.92,4536.83,4517.88,4531.63,2709468236
29/05/2014,4524.21,4533.5,4515.46,4530.51,1888472696
30/05/2014,4510.4,4524.92,4495.79,4519.57,4582407401
02/06/2014,4523.56,4529.35,4502.12,4515.89,2681329742
03/06/2014,4513.28,4516.02,4499,4503.69,2309157801
04/06/2014,4496.3,4508.26,4470.47,4501,2678690069
05/06/2014,4504.06,4577.7,4487.48,4548.73,4071447148
06/06/2014,4552.45,4586.68,4539.53,4581.12,3655347088
09/06/2014,4582.6,4590.66,4570.41,4589.12,1829518100
10/06/2014,4588.14,4598.65,4579.06,4595,2637069062
11/06/2014,4583.39,4583.64,4552.63,4555.11,3697696290
12/06/2014,4551.19,4573.98,4545.22,4554.4,2802697808
13/06/2014,4549.45,4555.86,4506.93,4543.28,2892519630
16/06/2014,4525.68,4540.68,4509.52,4510.05,2617417299
17/06/2014,4524.89,4538.24,4508.46,4536.07,2695333388
18/06/2014,4540.63,4550.93,4529.53,4530.37,2441606416
19/06/2014,4565.81,4581.95,4558.07,4563.04,3801258427
20/06/2014,4556.26,4574.92,4541.34,4541.34,7046235848
23/06/2014,4540.52,4540.52,4494.36,4515.57,2858165867
24/06/2014,4529.54,4536.11,4513.1,4518.34,2649279851
25/06/2014,4494.36,4496.67,4448.27,4460.6,3428514174
26/06/2014,4470.78,4473.43,4412.18,4439.63,3195700764
27/06/2014,4447.17,4461.47,4426.59,4436.99,2480399787
30/06/2014,4443.03,4457.57,4407.18,4422.84,2989498197
01/07/2014,4438.77,4462.43,4430.26,4461.12,3190472471
02/07/2014,4460.62,4467.79,4436.11,4444.72,3072776487
03/07/2014,4446.7,4490.72,4437.36,4489.88,3340257911
04/07/2014,4482.22,4489.81,4468.98,4468.98,1969716868
07/07/2014,4453.76,4463.06,4404.24,4405.76,2397562123
08/07/2014,4418.17,4423.78,4342.5,4342.53,2974886086
09/07/2014,4353.53,4362.56,4329.14,4359.84,2931122799
10/07/2014,4357.77,4357.77,4277.58,4301.26,3589727981
11/07/2014,4309.65,4330.48,4299.37,4316.5,2727460463
14/07/2014,4327.66,4355.76,4324.06,4350.04,2100828948
15/07/2014,4344.5,4352.58,4303.47,4305.31,2849453243
16/07/2014,4322.96,4374.22,4322.96,4369.06,3034863145
17/07/2014,4345.98,4362.28,4311.12,4316.12,2929907854
18/07/2014,4296.84,4335.31,4284.42,4335.31,3211294100
21/07/2014,4334.62,4336.79,4295.36,4304.74,2330728286
22/07/2014,4323.71,4373.7,4315.66,4369.52,2825514823
23/07/2014,4360.2,4396.7,4356.3,4376.32,2464168598
24/07/2014,4376.69,4415.29,4347.76,4410.65,2789447357
25/07/2014,4390.85,4395.38,4317.49,4330.55,3147829359
28/07/2014,4352.5,4358.47,4308.26,4344.77,2488568966
29/07/2014,4349.43,4389.76,4332.3,4365.58,2771294849
30/07/2014,4360.18,4378.7,4303.66,4312.3,3431780009
31/07/2014,4335.2,4337.74,4238.27,4246.14,5129101722
01/08/2014,4236.35,4243.07,4182.02,4202.78,5087120420
04/08/2014,4222.78,4240.12,4204.66,4217.22,3264876971
05/08/2014,4240.57,4252.68,4217.62,4232.88,3219707863
06/08/2014,4207.2,4222.76,4169.8,4207.14,3494483025
07/08/2014,4209.61,4209.61,4146.27,4149.83,3799064698
08/08/2014,4114.09,4165.26,4109.31,4147.81,0
11/08/2014,4182.75,4206.27,4165.35,4197.7,2773747882
12/08/2014,4188.05,4193.15,4150.9,4162.16,2645190032
13/08/2014,4187.46,4204.38,4178.79,4194.79,2540400481
14/08/2014,4176.93,4217.39,4166.18,4205.43,2468556621
15/08/2014,4216.9,4256.34,4168.08,4174.36,3691948732
18/08/2014,4227.88,4241.86,4211.38,4230.65,2106821638
19/08/2014,4243.83,4258.83,4235.28,4254.45,1895475377
20/08/2014,4250.28,4254.84,4216.96,4240.79,2046017867
21/08/2014,4247.32,4292.93,4231.66,4292.93,2553494267
22/08/2014,4291.06,4291.17,4233.15,4252.8,2463453788
25/08/2014,4299.5,4342.11,4286.61,4342.11,2099160064
26/08/2014,4336.29,4395.94,4333.12,4393.41,2949512381
27/08/2014,4384.53,4401.52,4379.8,4395.26,2471644421
28/08/2014,4385.71,4393.58,4352.93,4366.04,2982352174
29/08/2014,4380.61,4393.6,4337.13,4381.04,3049959383
01/09/2014,4383.62,4391.08,4358.26,4379.73,2035640389
02/09/2014,4389.4,4403.22,4373.32,4378.33,2459119074
03/09/2014,4394.66,4443.53,4394.07,4421.87,3555629896
04/09/2014,4409.16,4509.58,4401.25,4494.94,4754266808
05/09/2014,4492.91,4498.16,4470.2,4486.49,3306014700
08/09/2014,4484.4,4489.02,4463.79,4474.93,2378609200
09/09/2014,4465.1,4482.91,4446.04,4452.37,2657385667
10/09/2014,4442.69,4459.78,4434.93,4450.79,2472761445
11/09/2014,4463,4466.15,4411.07,4440.9,2776930590
12/09/2014,4449.68,4452.31,4419.44,4441.7,2227854156
15/09/2014,4425.63,4440.92,4418.73,4428.63,2426227900
16/09/2014,4426.15,4426.15,4391.08,4409.15,2557370391
17/09/2014,4432.65,4444.83,4421.94,4431.41,2880178715
18/09/2014,4440.33,4470.48,4435.66,4464.7,3184600360
19/09/2014,4491.54,4492.39,4451.91,4461.22,6365803534
22/09/2014,4446.91,4464.31,4434.58,4442.55,2739615054
23/09/2014,4430.3,4430.78,4351.3,4359.35,3528196723
24/09/2014,4364,4416.63,4347.05,4413.72,3052218058
25/09/2014,4413.64,4430.5,4346.71,4355.28,3738136106
26/09/2014,4361.37,4411.99,4340.63,4394.75,2938357552
29/09/2014,4389.83,4401.07,4334.01,4358.07,2657145915
30/09/2014,4375.38,4435.07,4369.26,4416.24,3962089990
01/10/2014,4400.61,4427.76,4354.14,4365.27,3725490791
02/10/2014,4361.83,4371.06,4242.67,4242.67,4998248873
03/10/2014,4280.22,4297.41,4260.63,4281.74,3128293186
06/10/2014,4317.92,4319.31,4279.49,4286.52,2879779973
07/10/2014,4277.41,4277.41,4208.66,4209.14,4068105045
08/10/2014,4198.02,4213.11,4153.68,4168.12,3679198431
09/10/2014,4222.98,4222.98,4123.18,4141.45,4078415211
10/10/2014,4114.52,4125.13,4065.5,4073.71,4691485465
13/10/2014,4033.74,4104,4030.57,4078.7,3406217380
14/10/2014,4053.08,4097.9,4012.82,4088.25,3886864381
15/10/2014,4090.48,4096.58,3933.16,3939.72,6021407543
16/10/2014,3968.41,3987.14,3789.11,3918.62,7691671201
17/10/2014,3934.19,4040.7,3916.8,4033.18,6939114319
20/10/2014,4023.76,4030.15,3962.06,3991.24,3960530561
21/10/2014,3968.79,4081.73,3965.46,4081.24,4321458447
22/10/2014,4090.94,4110.48,4064.08,4105.09,3688641312
23/10/2014,4086.02,4166.46,4047.32,4157.68,4026072583
24/10/2014,4137.92,4153.07,4119.27,4128.9,3214860134
27/10/2014,4170.84,4171.53,4065.93,4096.74,3426532728
28/10/2014,4107.57,4127.87,4098.74,4112.67,4459704712
29/10/2014,4126.97,4134.83,4106.14,4110.64,4031190494
30/10/2014,4138.08,4151.11,4051.86,4141.24,4649468064
31/10/2014,4213.47,4246.93,4181.96,4233.09,4973761097
03/11/2014,4225.81,4238.46,4185.41,4194.03,3140308748
04/11/2014,4177.2,4208.52,4118.5,4130.19,3735079605
05/11/2014,4163.51,4214.35,4145.61,4208.42,3309337275
06/11/2014,4193.48,4275.3,4180.32,4227.68,4531969908
07/11/2014,4238.87,4239.56,4161.15,4189.89,3569660633
10/11/2014,4184.18,4224.83,4174.98,4222.82,2802085074
11/11/2014,4227.12,4252.92,4223.68,4244.1,2667390261
12/11/2014,4232.34,4242.62,4175.29,4179.88,3304813653
13/11/2014,4203.67,4220.74,4153.17,4187.95,3274122416
14/11/2014,4208.11,4208.13,4164.79,4202.46,2857919637
17/11/2014,4169.61,4239.11,4166.4,4226.1,2684828903
18/11/2014,4230.41,4267.66,4223.32,4262.38,2989954597
19/11/2014,4263.33,4289.17,4251.04,4266.19,2344412432
20/11/2014,4264.61,4264.73,4201.47,4234.21,3204906677
21/11/2014,4245.65,4356.11,4240.19,4347.23,6163588619
24/11/2014,4355.97,4400.34,4348.83,4368.44,3497314638
25/11/2014,4369.31,4403.55,4361.18,4382.31,3631978047
26/11/2014,4382.88,4399.41,4364.59,4373.42,2494646594
27/11/2014,4375.42,4396.2,4374.58,4382.34,2543165279
28/11/2014,4378.32,4390.18,4353.6,4390.18,3161403310
01/12/2014,4354.19,4383.19,4334.81,4377.33,2862395730
02/12/2014,4396.75,4422.77,4373.03,4388.3,3062791551
03/12/2014,4384.04,4405.83,4378.88,4391.86,2665119455
04/12/2014,4399.94,4427.74,4310.69,4323.89,4506875384
05/12/2014,4366.22,4422.85,4359.32,4419.48,3982920919
08/12/2014,4400.17,4407.95,4375.48,4375.48,-
09/12/2014,4332.73,4342.12,4260.07,4263.94,4257793756
10/12/2014,4280.34,4306.72,4216.18,4227.91,3590258815
11/12/2014,4225.33,4249.12,4196.53,4225.86,3779529461
12/12/2014,4197.48,4202.52,4103.49,4108.93,4035577808
15/12/2014,4094.46,4144.31,4000.8,4005.38,4354293346
16/12/2014,4027.51,4094.19,3926.34,4093.2,7053797153
17/12/2014,4052.23,4131.81,4035.3,4111.91,4302417700
18/12/2014,4186.26,4249.49,4159.95,4249.49,5347830029
19/12/2014,4282.39,4291.2,4202.07,4241.65,8891852512
22/12/2014,4255.88,4295.15,4239.36,4254.43,2409623802
23/12/2014,4264.54,4314.97,4259.21,4314.97,2255236489
24/12/2014,4309.75,4316.39,4295.02,4295.85,436917903
29/12/2014,4301.66,4317.93,4249.95,4317.93,2120498410
30/12/2014,4293.9,4296.02,4245.54,4245.54,1695273939
31/12/2014,4256.17,4275.58,4255.33,4272.75,541043830.1
02/01/2015,4294.05,4311,4224.34,4252.29,1999956596
05/01/2015,4221.99,4276.92,4105.45,4111.36,4016539909
06/01/2015,4129.89,4151.41,4076.16,4083.5,3643418758
07/01/2015,4111.73,4144.95,4080.78,4112.73,3545686248
08/01/2015,4176.16,4270.11,4163.63,4260.19,4336123165
09/01/2015,4249.26,4272.83,4149.14,4179.07,3918185924
12/01/2015,4196.78,4252.27,4165.15,4228.24,3500901288
13/01/2015,4204.77,4310.58,4197.81,4290.28,3789394902
14/01/2015,4227.46,4302.22,4207.37,4223.24,4303241022
15/01/2015,4262.94,4338.73,4119.35,4323.2,5827910644
16/01/2015,4303.55,4387.22,4294.76,4379.62,5616414462
19/01/2015,4388.67,4423.25,4367.24,4394.93,3410788590
20/01/2015,4406.96,4463.51,4405.94,4446.02,4330304329
21/01/2015,4455.01,4484.82,4406.72,4484.82,5117026749
22/01/2015,4486.76,4569.55,4462.17,4552.8,6188018111
23/01/2015,4588.49,4673.3,4585.64,4640.69,6797119299
26/01/2015,4620,4678.83,4616.61,4675.13,4316883056
27/01/2015,4671.76,4679.26,4592.62,4624.21,4496088811
28/01/2015,4660.45,4660.88,4582.58,4610.94,4223516192
29/01/2015,4571.05,4632.38,4571.05,4631.43,4085827977
30/01/2015,4655.95,4660.71,4583.68,4604.25,4820087577
02/02/2015,4613.31,4646.55,4584.37,4627.67,4097439288
03/02/2015,4651.07,4701.52,4645.15,4677.9,4781324017
04/02/2015,4682.81,4696.3,4651.78,4696.3,4454633372
05/02/2015,4654.56,4705.1,4647.85,4703.3,4165483158
06/02/2015,4698.84,4707.24,4675.37,4691.03,3524436295
09/02/2015,4652.16,4659.26,4611.15,4651.08,4259878636
10/02/2015,4663.46,4716.49,4636.08,4695.65,4125975087
11/02/2015,4687.87,4694.44,4659.46,4679.38,2901857900
12/02/2015,4670.08,4746.75,4664.03,4726.2,4646595157
13/02/2015,4748.04,4779.54,4741.2,4759.36,4703935637
16/02/2015,4757.52,4766.47,4747.22,4751.95,3161228165
17/02/2015,4720.93,4766.67,4683.19,4753.99,3509896125
18/02/2015,4782.59,4806.68,4775.87,4799.03,4081249804
19/02/2015,4788.4,4841.69,4770.17,4833.28,4161676152
20/02/2015,4821.38,4837.93,4780.81,4830.9,5867868318
23/02/2015,4872.13,4875.97,4832.36,4862.3,3449600199
24/02/2015,4865.68,4899.52,4843.96,4886.44,3590939011
25/02/2015,4885,4894.6,4863.22,4882.22,3757187212
26/02/2015,4884.89,4910.62,4877.24,4910.62,3760949905
27/02/2015,4905.77,4951.48,4903.09,4951.48,4416007787
02/03/2015,4937.43,4950.59,4900.11,4917.32,4750457337
03/03/2015,4922.43,4936.47,4863.92,4869.25,3928029201
04/03/2015,4882.94,4917.35,4856.14,4917.35,4028832674
05/03/2015,4929.04,4974.64,4926.09,4963.51,4097004468
06/03/2015,4953.68,4986.88,4949.88,4964.35,4001289693
09/03/2015,4940.64,4950.42,4917.46,4937.2,3708339457
10/03/2015,4930.06,4941.38,4869.45,4881.95,4136280165
11/03/2015,4900.37,5003.58,4900.33,4997.75,4725815115
12/03/2015,4990.96,5000.94,4981.28,4987.33,3603934527
13/03/2015,4997.94,5010.8,4969.47,5010.46,3786960243
16/03/2015,5019.02,5071.68,5019.02,5061.16,4108609220
17/03/2015,5065.62,5074.83,5006.93,5028.93,4524276773
18/03/2015,5032.18,5041.32,5001.37,5033.42,4338253093
19/03/2015,5029.97,5059.68,5006.82,5037.18,4259280617
20/03/2015,5044.42,5106.04,5036.27,5087.49,8637407022
23/03/2015,5078.25,5078.25,5036.23,5054.52,3885648662
24/03/2015,5040.86,5103.3,5032.78,5088.28,4636480988
25/03/2015,5073.28,5087.3,5012.87,5020.99,4338074630
26/03/2015,4992.55,5006.35,4932.53,5006.35,5312297237
27/03/2015,5020.09,5048.37,5003.31,5034.06,4661976899
30/03/2015,5052.25,5097.59,5045.36,5083.52,3731648094
31/03/2015,5073.99,5098.86,5028.38,5033.64,4520940247
01/04/2015,5009.63,5110.79,5007.68,5062.22,4090917281
02/04/2015,5068.06,5080.53,5059.42,5074.14,2712854700
07/04/2015,5106.36,5166.77,5096,5151.19,3775162290
08/04/2015,5146.78,5168.03,5128.18,5136.86,3593188034
09/04/2015,5156.16,5208.95,5154.6,5208.95,3625233105
10/04/2015,5224.22,5240.65,5210.61,5240.46,3747261479
13/04/2015,5236.11,5262.74,5222.4,5254.12,3440231336
14/04/2015,5252.48,5260.78,5192.89,5218.06,4792398930
15/04/2015,5230.98,5269.5,5217.04,5254.35,4439811409
16/04/2015,5246.75,5255.24,5214.94,5224.49,4689812273
17/04/2015,5214.33,5238.91,5132.71,5143.26,6361041705
20/04/2015,5154.91,5187.59,5151.12,5187.59,3732226787
21/04/2015,5205.1,5243.57,5172.76,5192.64,4443520471
22/04/2015,5210.7,5225.86,5146.27,5211.09,4609431033
23/04/2015,5217.08,5226.17,5146.68,5178.91,4868822165
24/04/2015,5202.63,5225.39,5166.81,5201.45,4451253836
27/04/2015,5198.79,5283.71,5135.89,5268.91,4401593037
28/04/2015,5256.79,5256.79,5138.3,5173.38,-
29/04/2015,5176.67,5202.56,5034.83,5039.39,5143216048
30/04/2015,5040.51,5069.04,4987.26,5046.49,5743321503
04/05/2015,5060.5,5112.86,5013.53,5081.97,3276749975
05/05/2015,5074.42,5133.17,4969.97,4974.07,5195292796
06/05/2015,4968.14,5013.21,4936.34,4981.59,5130656226
07/05/2015,4945.82,4981.99,4874.9,4967.22,5723684146
08/05/2015,4999.48,5094.01,4981.41,5090.39,4666057682
11/05/2015,5050.92,5050.92,5008.89,5027.87,3337822218
12/05/2015,4988.85,4992.92,4922.02,4974.65,4335850701
13/05/2015,4996.19,5045.54,4944.39,4961.86,4035484526
14/05/2015,4942.49,5043.69,4905.7,5029.31,3136197009
15/05/2015,5049.56,5066.57,4965.86,4993.82,4468501214
18/05/2015,4996.96,5026.28,4932.01,5012.31,3279657974
19/05/2015,5040.45,5124.5,5040.45,5117.3,4518448218
20/05/2015,5106.26,5139.06,5089.43,5133.3,3291943235
21/05/2015,5120.88,5148.87,5104.21,5146.7,2724358377
22/05/2015,5147.41,5155.28,5121.69,5142.89,3190027624
25/05/2015,5139.65,5139.65,5099.13,5117.17,-
26/05/2015,5122.87,5146.03,5062.47,5083.54,3700575800
27/05/2015,5105.86,5193.77,5086.36,5182.53,4251387517
28/05/2015,5157.25,5164.24,5096.53,5137.83,3383012566
29/05/2015,5137.02,5144.73,5006.46,5007.89,6006337112
01/06/2015,5029.05,5060.49,4989.94,5025.3,3408517971
02/06/2015,5051.68,5051.68,4960.72,5004.46,4410550219
03/06/2015,5016.37,5088.14,4991.27,5034.17,4118758661
04/06/2015,5006.19,5044.75,4916.45,4987.13,4514497505
05/06/2015,4951.8,4966.45,4894.17,4920.74,4230414066
08/06/2015,4906.17,4917.52,4857.66,4857.66,3483965221
09/06/2015,4849.12,4868.42,4783.92,4850.22,4815973881
10/06/2015,4831.03,4956.74,4811.54,4934.91,4741767879
11/06/2015,4926.77,5022.1,4917.92,4971.37,4753273019
12/06/2015,4962.22,4973.07,4852.36,4901.19,4274957912
15/06/2015,4844.95,4871.07,4805.1,4815.36,3821358652
16/06/2015,4778.21,4857.63,4748.93,4839.86,4220781707
17/06/2015,4845.73,4858.05,4773.19,4790.62,3885018577
18/06/2015,4777.91,4805.01,4712.97,4803.48,4609817630
19/06/2015,4807.58,4870.52,4799.27,4815.37,7954955945
22/06/2015,4926.63,5010.39,4911.86,4998.61,6096150034
23/06/2015,5045.57,5078.51,5024.26,5057.68,4494192207
24/06/2015,5060.58,5065.74,5001.67,5045.35,4935860510
25/06/2015,4996.63,5087.08,4996.63,5041.71,4937797778
26/06/2015,5010.22,5095.04,4985.88,5059.17,3943218665
29/06/2015,4821.45,4946.62,4819.03,4869.82,6093880233
30/06/2015,4849.39,4892.48,4789.61,4790.2,6339692301
01/07/2015,4849.43,4941.61,4813.69,4883.19,5556054517
02/07/2015,4898.55,4903.51,4833.14,4835.56,3318450118
03/07/2015,4836.46,4847.38,4780.55,4808.22,3006856550
06/07/2015,4709.01,4775.49,4699.17,4711.54,4581641408
07/07/2015,4712.63,4724.54,4602.16,4604.64,5406884467
08/07/2015,4611.86,4671.87,4601.9,4639.02,4706507619
09/07/2015,4667.21,4777.03,4655.45,4757.22,4144837447
10/07/2015,4884.05,4922.63,4850.94,4903.07,4906752073
13/07/2015,4985.14,5010.58,4959.62,4998.1,4485407186
14/07/2015,4995.36,5032.47,4981.02,5032.47,2939549124
15/07/2015,5027.91,5055.6,5017.83,5047.24,3453788345
16/07/2015,5071.9,5147.4,5067.75,5121.5,4497751053
17/07/2015,5138.98,5138.98,5110.48,5124.39,3896809260
20/07/2015,5134.16,5184.74,5130.97,5142.49,2942705532
21/07/2015,5153.85,5157.24,5093.77,5106.57,3027979676
22/07/2015,5070.67,5101.22,5070.67,5082.57,3005093332
23/07/2015,5122.85,5122.85,5067.82,5086.74,2840345544
24/07/2015,5075.25,5120.64,5051.14,5057.36,3367126231
27/07/2015,5030.89,5033.91,4924.29,4927.6,4198186455
28/07/2015,4958.46,4997.15,4937.65,4977.32,3797578773
29/07/2015,5006.01,5021.44,4970.28,5017.44,4203525345
30/07/2015,5049.24,5061.53,5000.97,5046.42,4504424777
31/07/2015,5063.47,5083.64,5035.38,5082.61,4429096611
03/08/2015,5076.8,5125.71,5066.15,5120.52,3580689431
04/08/2015,5114.63,5114.63,5075.88,5112.14,3522444454
05/08/2015,5135.31,5202.76,5134.37,5196.73,4502894701
06/08/2015,5186.55,5217.8,5177.95,5192.11,3014693717
07/08/2015,5187.87,5190.35,5152.89,5154.75,3123732881
10/08/2015,5179.84,5197.65,5133.63,5195.41,2606308501
11/08/2015,5184.21,5184.21,5094.48,5099.03,3619639494
12/08/2015,5051.49,5051.72,4907.33,4925.43,5278856589
13/08/2015,5006.01,5023.94,4972.58,4986.85,3362187532
14/08/2015,4987.06,5017.22,4940.73,4956.47,2663496688
17/08/2015,4996.76,5025.71,4923.01,4984.83,2891509507
18/08/2015,4972.79,5000.28,4956.12,4971.25,2273827989
19/08/2015,4939.3,4949.12,4884.1,4884.1,3114875551
20/08/2015,4867.45,4882.11,4774.87,4783.55,4027741661
21/08/2015,4704.27,4775.72,4630.99,4630.99,6052980040
24/08/2015,4465.48,4540.13,4230.49,4383.46,10432122166
25/08/2015,4458.09,4596.24,4431.83,4564.86,7340499272
26/08/2015,4499.23,4582.21,4430.75,4501.05,5504128685
27/08/2015,4612.27,4686.67,4589.52,4658.18,5121624013
28/08/2015,4663.98,4675.13,4624.11,4675.13,3291958030
31/08/2015,4636.44,4657.76,4608.62,4652.95,2809585434
01/09/2015,4586.33,4599.23,4499.49,4541.16,4529274594
02/09/2015,4558,4599.76,4517.81,4554.92,3466993882
03/09/2015,4601.75,4692.3,4589.98,4653.79,4309785209
04/09/2015,4607.91,4611.05,4500.95,4523.08,4343211116
07/09/2015,4563.85,4587.59,4524.99,4549.64,2013636605
08/09/2015,4581.66,4655.08,4575.61,4598.26,3207971409
09/09/2015,4707.41,4733.05,4662.88,4664.59,3614775722
10/09/2015,4615.72,4665.83,4584.29,4596.53,3448036461
11/09/2015,4618.59,4618.59,4545.14,4548.72,2998212561
14/09/2015,4554.71,4596.75,4513.5,4518.15,2912204634
15/09/2015,4529.96,4591.47,4502.21,4569.37,3191668653
16/09/2015,4610.16,4653.34,4604.08,4645.84,3207270474
17/09/2015,4660.17,4665.99,4629.2,4655.14,3057630600
18/09/2015,4623.1,4623.1,4495.05,4535.85,10833191777
21/09/2015,4526.28,4605.26,4526.28,4585.5,3346897820
22/09/2015,4582.92,4582.92,4415.97,4428.51,4740170687
23/09/2015,4427.79,4488.27,4400.42,4432.83,4316973878
24/09/2015,4434.7,4455.05,4309.42,4347.24,5288912939
25/09/2015,4423.12,4514.42,4413.71,4480.66,4363775905
28/09/2015,4452.24,4470.07,4337.28,4357.05,3946682676
29/09/2015,4297.19,4377.22,4278.57,4343.73,4298131122
30/09/2015,4433.76,4474.72,4413.08,4455.29,4611297337
01/10/2015,4518.03,4528.16,4408.12,4426.54,4224864122
02/10/2015,4472.5,4518.39,4386.1,4458.88,-
05/10/2015,4543.07,4631.84,4528.02,4616.9,4249750341
06/10/2015,4610.43,4684.79,4589.29,4660.64,3885236440
07/10/2015,4680.85,4730.3,4654.28,4667.34,4643126387
08/10/2015,4657.24,4687.19,4643.92,4675.91,3478601010
09/10/2015,4723.28,4737.69,4693.25,4701.39,-
12/10/2015,4705.22,4713.41,4663.34,4688.7,3091519230
13/10/2015,4667.51,4667.51,4598.11,4643.38,3602809914
14/10/2015,4608.42,4660.43,4580.84,4609.03,3403137916
15/10/2015,4651.77,4683.75,4622.45,4675.29,3497396713
16/10/2015,4702.56,4718.91,4680.22,4702.79,4096544150
19/10/2015,4697.52,4744.97,4684.52,4704.07,2631990197
